name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT28 Sep 2022Meet the contestants Benjamin Feagin Jr & Fabian Prince Valez. AgriTech North is an Indigenous-, disabled-, and LGBTQ-owned social enterprise based in Dryden, Ontario.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT28 Sep 2022,"Meet the contestants Benjamin Feagin Jr & Fabian Prince Valez. AgriTech North is an Indigenous-, disabled-, and LGBTQ-owned social enterprise based in Dryden, Ontario.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",28 Sep 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson28 Sep 2022Enbridge sells minority stake in seven pipelines to Indigenous communities in Alberta.#Indigenomicsthestar.com/business/2022/09…via@torontostar1,Don Richardson@Don_Richardson28 Sep 2022,Enbridge sells minority stake in seven pipelines to Indigenous communities in Alberta.#Indigenomicsthestar.com/business/2022/09…via@torontostar,28 Sep 2022,1,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson28 Sep 2022Indigenous airline aims to 'walk softly' on Mother Earth - 
On Monday,#YVRand@IskwewAirsigned a memorandum of understanding to work toward reconciliation and furthering Indigenous tourism.#Indigenomicscastanet.net/news/Business/3…",Don Richardson@Don_Richardson28 Sep 2022,"Indigenous airline aims to 'walk softly' on Mother Earth - 
On Monday,#YVRand@IskwewAirsigned a memorandum of understanding to work toward reconciliation and furthering Indigenous tourism.#Indigenomicscastanet.net/news/Business/3…",28 Sep 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 Sep 2022Signed copies available atcarolannehilton.com#indigenomics#cdnpoli#canecon#bcecon3","Carol Anne Hilton, MBA@Hesquiaht28 Sep 2022",Signed copies available atcarolannehilton.com#indigenomics#cdnpoli#canecon#bcecon,28 Sep 2022,3,,
Andrea Menard,@andreamenard,,"Andrea Menard@andreamenard27 Sep 2022When sisters dream together… amazing things happen. Thanks for a great visit@hesquiaht♥️🌏🦅
I love this powerhouse Nuu chah nulth woman!#dreaming#indigenouswomen#indigenomics#oceanwalksinstagram.com/p/CjB4tenp1Na/…16",Andrea Menard@andreamenard27 Sep 2022,"When sisters dream together… amazing things happen. Thanks for a great visit@hesquiaht♥️🌏🦅
I love this powerhouse Nuu chah nulth woman!#dreaming#indigenouswomen#indigenomics#oceanwalksinstagram.com/p/CjB4tenp1Na/…",27 Sep 2022,16,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT27 Sep 2022Becoming a pilot was transformational, truly giving this young Métis woman wings. Teara is the first Indigenous woman to launch an airline in Canada – Iskwew Air.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT27 Sep 2022,"Becoming a pilot was transformational, truly giving this young Métis woman wings. Teara is the first Indigenous woman to launch an airline in Canada – Iskwew Air.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",27 Sep 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht27 Sep 2022Thank you to this years#IndigenomicsSHE sponsors! Please inquire on how to become an event sponsor#indigenousbusiness#indigenouseconomy#100billion#SHE#indigenouswomeninbusiness#indigenousentrepreneur2","Carol Anne Hilton, MBA@Hesquiaht27 Sep 2022",Thank you to this years#IndigenomicsSHE sponsors! Please inquire on how to become an event sponsor#indigenousbusiness#indigenouseconomy#100billion#SHE#indigenouswomeninbusiness#indigenousentrepreneur,27 Sep 2022,2,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT27 Sep 2022Thank you for being a Thunderbird sponsor. Mastercard is a global technology company in the payments industry.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs1,BearsLair_TV@BearslairT27 Sep 2022,Thank you for being a Thunderbird sponsor. Mastercard is a global technology company in the payments industry.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,27 Sep 2022,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson27 Sep 2022#YVRand@IskwewAirpartner to enhance connectivity across British Columbiayvr.ca/en/media/news-release…via@yvrairport#Indigenomics,Don Richardson@Don_Richardson27 Sep 2022,#YVRand@IskwewAirpartner to enhance connectivity across British Columbiayvr.ca/en/media/news-release…via@yvrairport#Indigenomics,27 Sep 2022,,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT26 Sep 2022Innovative indigenous entrepreneurs designed new hand sanitation stations, baby products and food security technologies on this weeks episode of Bears' Lair TV.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs33",BearsLair_TV@BearslairT26 Sep 2022,"Innovative indigenous entrepreneurs designed new hand sanitation stations, baby products and food security technologies on this weeks episode of Bears' Lair TV.#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs",26 Sep 2022,33,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht26 Sep 2022Let’s talk about resilience and Indigenous womxn in business!#indigenomics#indigenouseconomy#indigenousbusinessregister atindigenomicsinstitute.com5 more weeks! Get your tickets before it sells out!22","Carol Anne Hilton, MBA@Hesquiaht26 Sep 2022",Let’s talk about resilience and Indigenous womxn in business!#indigenomics#indigenouseconomy#indigenousbusinessregister atindigenomicsinstitute.com5 more weeks! Get your tickets before it sells out!,26 Sep 2022,22,,
