name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT10 Nov 2022Thank you to our episode 5 contestants!#fighterfitx@sisters_sage#albertacollegeofbodyartbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs1,BearsLair_TV@BearslairT10 Nov 2022,Thank you to our episode 5 contestants!#fighterfitx@sisters_sage#albertacollegeofbodyartbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,10 Nov 2022,1,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT10 Nov 2022Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT10 Nov 2022,"Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",10 Nov 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht10 Nov 2022The Indigenomics Institute is pleased to present an#IndigenomicsSHE scholarship to Lea Guerin -#MusqueamNation! Every $500 in merchandise revenue  from the Indigenomics Store goes to Indigenomics business scholarships This is the 3rd scholarship awarded from the Institute!Enable hls playback120","Carol Anne Hilton, MBA@Hesquiaht10 Nov 2022",The Indigenomics Institute is pleased to present an#IndigenomicsSHE scholarship to Lea Guerin -#MusqueamNation! Every $500 in merchandise revenue  from the Indigenomics Store goes to Indigenomics business scholarships This is the 3rd scholarship awarded from the Institute!,10 Nov 2022,120,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT10 Nov 2022Thank you to our episode 4 contestants! @agritech_north#nipiyindustries#justezzybeebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs2,BearsLair_TV@BearslairT10 Nov 2022,Thank you to our episode 4 contestants! @agritech_north#nipiyindustries#justezzybeebearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs,10 Nov 2022,2,,
BearsLair_TV,@BearslairT,,"BearsLair_TV@BearslairT9 Nov 2022Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",BearsLair_TV@BearslairT9 Nov 2022,"Is your organization interested in sponsoring a Bears Lair Youth Dream Camp?  If so, email us TODAY!#bearslairyouthcamps#bearslairyouthdreamcampsbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#aboriginal#indigenousentrepreneurs",9 Nov 2022,,,
BearsLair_TV,@BearslairT,,BearsLair_TV@BearslairT9 Nov 2022Thank you to our episode 3 contestants!@redtapebrewery#allyscakecreeations#indiginizingtheworldbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,BearsLair_TV@BearslairT9 Nov 2022,Thank you to our episode 3 contestants!@redtapebrewery#allyscakecreeations#indiginizingtheworldbearslairtv.com#BearsLairTV#BearsLair#SpiritofCoopetition#Indigenomics#Indigenouswomen#aboriginal#indigenousentrepreneurs,9 Nov 2022,,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson9 Nov 2022Nine Indigenous entrepreneurial leaders recognized for outstanding achievements and impact#Indigenomicsfinance.yahoo.com/news/nine-…34,Don Richardson@Don_Richardson9 Nov 2022,Nine Indigenous entrepreneurial leaders recognized for outstanding achievements and impact#Indigenomicsfinance.yahoo.com/news/nine-…,9 Nov 2022,34,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson9 Nov 2022UBC, Wet’suwet’en First Nation team up to develop biodegradable packing foam#Indigenomicstheglobeandmail.com/business…1",Don Richardson@Don_Richardson9 Nov 2022,"UBC, Wet’suwet’en First Nation team up to develop biodegradable packing foam#Indigenomicstheglobeandmail.com/business…",9 Nov 2022,1,,
#theAfroFuturista |,@merleobrien,,"#theAfroFuturista |@merleobrien9 Nov 2022But cost of capital is far cheaper in Africa if we apply indigenous economics#Indigenomics- which values 5 forms of capital - natural, human, social, built & financial@Hesquiaht@CrispianOlver@ClimateZA@landwatertruth@man_of_khoe@afrofutopia@joel_symondsThis tweet is unavailable34",#theAfroFuturista |@merleobrien9 Nov 2022,"But cost of capital is far cheaper in Africa if we apply indigenous economics#Indigenomics- which values 5 forms of capital - natural, human, social, built & financial@Hesquiaht@CrispianOlver@ClimateZA@landwatertruth@man_of_khoe@afrofutopia@joel_symonds",9 Nov 2022,34,,
#theAfroFuturista |,@merleobrien,,#theAfroFuturista |@merleobrien9 Nov 2022@CrispianOlverwhy is South Africa not leading convo on#Agenda22and#5iR- a 5th Ind. Rev driven by Africa's rising#greentech & youth adv. rooted in#indigenomics#biomimicry#collaborative#circularecon model@ClimateZA@afrofutopia@landwatertruth@COP27P@IPRightsIntlThis tweet is unavailable,#theAfroFuturista |@merleobrien9 Nov 2022,@CrispianOlverwhy is South Africa not leading convo on#Agenda22and#5iR- a 5th Ind. Rev driven by Africa's rising#greentech & youth adv. rooted in#indigenomics#biomimicry#collaborative#circularecon model@ClimateZA@afrofutopia@landwatertruth@COP27P@IPRightsIntl,9 Nov 2022,,,
#theAfroFuturista |,@merleobrien,,"#theAfroFuturista |@merleobrien9 Nov 2022Issue of funding is key 4 Indigenous Women of Africa - calling 4@COP27P2include#IndigenomicsGreen Fund 4 our local Indigenous Innovations in Green Energy Tech#UNDRIP@WorldBank@IWGIA@AlexeyTsykarev@UN4Indigenous@landwatertruth@IfnasaA@mithika_mwenda@HesquiahtCOP27@COP27P9 Nov 2022Launching the first Thematic Day of#COP27, Finance Day, tune in to ‘Climate Finance in a Polycrisis Era’ LIVE at the link below.

WATCH:piped.video/MWAUvx7sudo#TogetherForImplementation32",#theAfroFuturista |@merleobrien9 Nov 2022,Issue of funding is key 4 Indigenous Women of Africa - calling 4@COP27P2include#IndigenomicsGreen Fund 4 our local Indigenous Innovations in Green Energy Tech#UNDRIP@WorldBank@IWGIA@AlexeyTsykarev@UN4Indigenous@landwatertruth@IfnasaA@mithika_mwenda@Hesquiaht,9 Nov 2022,32,,
